session,date,year,dt,exit_dt,side,R,rpct,entry,spread,gross,cost,net,Rmult,exit,entry_hour
LON,2025-04-23 00:00:00+00:00,2025,2025-04-23 13:19:00+00:00,2025-04-23 13:58:00+00:00,-1,39.34999999999991,1.1840736705060566,3300.525,0.345,29.512499999999932,0.435,29.077499999999933,0.7389453621346886,tp,13
LON,2025-04-24 00:00:00+00:00,2025,2025-04-24 13:32:00+00:00,2025-04-24 14:06:00+00:00,-1,20.980000000000018,0.6293853038531556,3322.415,0.345,15.735000000000014,0.435,15.300000000000013,0.7292659675881792,tp,13
NY,2025-04-24 00:00:00+00:00,2025,2025-04-24 17:17:00+00:00,2025-04-24 22:26:00+00:00,1,29.7800000000002,0.8957740026561954,3336.135,0.34,22.33500000000015,0.43000000000000005,21.90500000000015,0.73556077904634,tp,17
LON,2025-04-25 00:00:00+00:00,2025,2025-04-25 13:01:00+00:00,2025-04-25 19:43:00+00:00,-1,26.8100000000004,0.8121855829212975,3279.955,0.345,-26.8100000000004,0.435,-27.2450000000004,-1.0162252890712418,sl,13
NY,2025-04-25 00:00:00+00:00,2025,2025-04-25 17:39:00+00:00,2025-04-25 20:45:00+00:00,1,27.740000000000236,0.845861315792577,3294.145,0.34,20.805000000000177,0.43000000000000005,20.375000000000178,0.7344989185291999,tp,17
LON,2025-04-28 00:00:00+00:00,2025,2025-04-28 13:16:00+00:00,2025-04-28 14:26:00+00:00,1,23.860000000000127,0.7264177135670654,3297.495,0.345,17.895000000000095,0.435,17.460000000000097,0.7317686504610228,tp,13
NY,2025-04-28 00:00:00+00:00,2025,2025-04-28 17:33:00+00:00,2025-04-28 22:59:00+00:00,1,52.129999999999654,1.571339202973672,3339.105,0.34,-1.6199999999998909,0.43000000000000005,-2.049999999999891,-0.03932476501054872,time,17
LON,2025-04-29 00:00:00+00:00,2025,2025-04-29 13:47:00+00:00,2025-04-29 16:38:00+00:00,-1,18.679999999999836,0.563573162623464,3304.415,0.345,-18.679999999999836,0.435,-19.114999999999835,-1.023286937901499,sl,13
ASIA,2025-04-30 00:00:00+00:00,2025,2025-04-30 08:10:00+00:00,2025-04-30 09:18:00+00:00,-1,26.83999999999969,0.8106512581626414,3298.925,0.33,20.129999999999768,0.42000000000000004,19.709999999999766,0.7343517138599104,tp,8
LON,2025-04-30 00:00:00+00:00,2025,2025-04-30 13:36:00+00:00,2025-04-30 19:59:00+00:00,1,46.30000000000018,1.4087116327764728,3314.825,0.345,-19.169999999999618,0.435,-19.604999999999617,-0.4234341252699685,time,13
NY,2025-04-30 00:00:00+00:00,2025,2025-04-30 19:55:00+00:00,2025-04-30 22:19:00+00:00,-1,27.039999999999964,0.8177049079592069,3291.995,0.35,20.279999999999973,0.44,19.83999999999997,0.7337278106508875,tp,19
ASIA,2025-05-01 00:00:00+00:00,2025,2025-05-01 09:43:00+00:00,2025-05-01 15:59:00+00:00,-1,55.48999999999978,1.7129423520091664,3220.155,0.33,3.8900000000003274,0.42000000000000004,3.4700000000003275,0.06253378987205517,time,9
ASIA,2025-05-02 00:00:00+00:00,2025,2025-05-02 07:33:00+00:00,2025-05-02 15:59:00+00:00,1,31.340000000000146,0.9654822303228314,3259.515,0.33,-28.11999999999989,0.42000000000000004,-28.539999999999893,-0.9106573069559591,time,7
LON,2025-05-02 00:00:00+00:00,2025,2025-05-02 13:00:00+00:00,2025-05-02 14:57:00+00:00,-1,17.509999999999764,0.5370930300769755,3246.595,0.345,-17.509999999999764,0.435,-17.944999999999762,-1.0248429468874931,sl,13
ASIA,2025-05-05 00:00:00+00:00,2025,2025-05-05 08:31:00+00:00,2025-05-05 09:21:00+00:00,1,31.31999999999971,0.9613966650146197,3272.335,0.33,23.48999999999978,0.42000000000000004,23.06999999999978,0.736590038314176,tp,8
LON,2025-05-05 00:00:00+00:00,2025,2025-05-05 13:02:00+00:00,2025-05-05 19:59:00+00:00,1,60.190000000000055,1.8285511476955931,3319.135,0.345,9.479999999999563,0.435,9.044999999999563,0.1502741319155932,time,13
NY,2025-05-05 00:00:00+00:00,2025,2025-05-05 19:21:00+00:00,2025-05-05 22:59:00+00:00,1,23.13000000000011,0.6979976212102287,3328.635,0.35,1.099999999999909,0.44,0.6599999999999091,0.028534370946818245,time,19
LON,2025-05-06 00:00:00+00:00,2025,2025-05-06 13:00:00+00:00,2025-05-06 16:37:00+00:00,1,20.079999999999927,0.5945835628617677,3391.535,0.345,15.059999999999945,0.435,14.624999999999945,0.728336653386454,tp,13
NY,2025-05-06 00:00:00+00:00,2025,2025-05-06 17:08:00+00:00,2025-05-06 22:00:00+00:00,1,33.5,0.9867626090551258,3412.125,0.34,25.125,0.43000000000000005,24.695,0.7371641791044776,tp,17
LON,2025-05-07 00:00:00+00:00,2025,2025-05-07 13:48:00+00:00,2025-05-07 19:15:00+00:00,1,28.090000000000146,0.8298433122492254,3397.175,0.345,-28.090000000000146,0.435,-28.525000000000144,-1.0154859380562475,sl,13
NY,2025-05-07 00:00:00+00:00,2025,2025-05-07 19:11:00+00:00,2025-05-07 22:59:00+00:00,-1,22.440000000000055,0.6626802296795355,3372.985,0.35,3.700000000000273,0.44,3.260000000000273,0.14527629233512768,time,19
ASIA,2025-05-08 00:00:00+00:00,2025,2025-05-08 07:00:00+00:00,2025-05-08 15:59:00+00:00,-1,60.11999999999989,1.7727667204860957,3328.055,0.33,-1.900000000000091,0.42000000000000004,-2.320000000000091,-0.03858948769128568,time,7
LON,2025-05-08 00:00:00+00:00,2025,2025-05-08 13:00:00+00:00,2025-05-08 15:46:00+00:00,1,22.159999999999854,0.6634044001438394,3356.375,0.345,-22.159999999999854,0.435,-22.594999999999853,-1.019629963898917,sl,13
NY,2025-05-08 00:00:00+00:00,2025,2025-05-08 17:04:00+00:00,2025-05-08 22:59:00+00:00,-1,65.23999999999978,1.9509674296942547,3303.065,0.34,-20.23999999999978,0.43000000000000005,-20.66999999999978,-0.3168301655426096,time,17
ASIA,2025-05-09 00:00:00+00:00,2025,2025-05-09 07:11:00+00:00,2025-05-09 15:59:00+00:00,1,55.61999999999989,1.6812426505144011,3331.805,0.33,13.019999999999982,0.42000000000000004,12.599999999999982,0.22653721682847908,time,7
LON,2025-05-09 00:00:00+00:00,2025,2025-05-09 13:29:00+00:00,2025-05-09 14:10:00+00:00,1,18.179999999999836,0.5465381328694077,3339.695,0.345,-18.179999999999836,0.435,-18.614999999999835,-1.023927392739274,sl,13
ASIA,2025-05-12 00:00:00+00:00,2025,2025-05-12 07:00:00+00:00,2025-05-12 07:24:00+00:00,-1,31.140000000000327,0.9505035275988751,3258.405,0.33,23.355000000000246,0.42000000000000004,22.935000000000244,0.7365125240847785,tp,7
NY,2025-05-12 00:00:00+00:00,2025,2025-05-12 17:02:00+00:00,2025-05-12 22:59:00+00:00,-1,25.420000000000073,0.7853920538406975,3222.845,0.34,-10.5600000000004,0.43000000000000005,-10.9900000000004,-0.43233674272228045,time,17
ASIA,2025-05-13 00:00:00+00:00,2025,2025-05-13 07:00:00+00:00,2025-05-13 15:59:00+00:00,1,45.01000000000022,1.389999356950735,3264.055,0.33,-11.149999999999636,0.42000000000000004,-11.569999999999636,-0.2570539880026567,time,7
LON,2025-05-13 00:00:00+00:00,2025,2025-05-13 13:00:00+00:00,2025-05-13 13:51:00+00:00,-1,16.2199999999998,0.49831189931641257,3243.235,0.345,12.16499999999985,0.435,11.72999999999985,0.7231812577065347,tp,13
ASIA,2025-05-14 00:00:00+00:00,2025,2025-05-14 11:58:00+00:00,2025-05-14 12:45:00+00:00,-1,32.304999999999836,0.9987195302327213,3221.485,0.33,24.228749999999877,0.42000000000000004,23.808749999999876,0.7369989165763813,tp,11
LON,2025-05-14 00:00:00+00:00,2025,2025-05-14 13:00:00+00:00,2025-05-14 19:59:00+00:00,-1,24.289999999999964,0.751350633187676,3185.095,0.345,4.639999999999873,0.435,4.204999999999873,0.1731165088513742,time,13
NY,2025-05-14 00:00:00+00:00,2025,2025-05-14 18:54:00+00:00,2025-05-14 22:59:00+00:00,-1,24.549999999999727,0.7710294302208236,3173.455,0.345,-8.740000000000236,0.435,-9.175000000000237,-0.37372708757638856,time,18
LON,2025-05-15 00:00:00+00:00,2025,2025-05-15 13:00:00+00:00,2025-05-15 16:40:00+00:00,1,49.63999999999987,1.5696032862054181,3185.185,0.345,37.229999999999905,0.435,36.7949999999999,0.7412369057211925,tp,13
NY,2025-05-15 00:00:00+00:00,2025,2025-05-15 17:01:00+00:00,2025-05-15 22:59:00+00:00,1,37.65000000000009,1.1741615475596843,3223.965,0.34,26.859999999999673,0.43000000000000005,26.429999999999673,0.7019920318724996,time,17
ASIA,2025-05-16 00:00:00+00:00,2025,2025-05-16 07:21:00+00:00,2025-05-16 10:51:00+00:00,-1,37.98999999999978,1.1792704707655257,3205.715,0.33,28.492499999999836,0.42000000000000004,28.072499999999835,0.7389444590681757,tp,7
NY,2025-05-16 00:00:00+00:00,2025,2025-05-16 17:05:00+00:00,2025-05-16 20:59:00+00:00,1,23.870000000000346,0.7506493356539908,3189.545,0.34,12.920000000000073,0.43000000000000005,12.490000000000073,0.5232509426057768,time,17
LON,2025-05-19 00:00:00+00:00,2025,2025-05-19 14:02:00+00:00,2025-05-19 19:59:00+00:00,-1,24.609999999999673,0.7600553531955404,3221.935,0.36,-10.920000000000073,0.45,-11.370000000000072,-0.4620073140999684,time,14
ASIA,2025-05-20 00:00:00+00:00,2025,2025-05-20 08:55:00+00:00,2025-05-20 13:57:00+00:00,1,28.240000000000236,0.878002907217007,3232.655,0.33,21.180000000000177,0.42000000000000004,20.760000000000176,0.7351274787535411,tp,8
LON,2025-05-20 00:00:00+00:00,2025,2025-05-20 13:35:00+00:00,2025-05-20 14:04:00+00:00,1,33.76000000000022,1.0452293808406117,3244.055,0.345,25.320000000000164,0.435,24.885000000000165,0.7371149289099528,tp,13
NY,2025-05-20 00:00:00+00:00,2025,2025-05-20 17:39:00+00:00,2025-05-20 22:59:00+00:00,1,52.92000000000007,1.618748628850146,3286.305,0.34,10.2800000000002,0.43000000000000005,9.8500000000002,0.18613000755858253,time,17
LON,2025-05-21 00:00:00+00:00,2025,2025-05-21 13:05:00+00:00,2025-05-21 19:05:00+00:00,-1,16.190000000000055,0.4890191440876247,3302.975,0.345,-16.190000000000055,0.435,-16.625000000000053,-1.0268684373069794,sl,13
NY,2025-05-21 00:00:00+00:00,2025,2025-05-21 17:59:00+00:00,2025-05-21 22:59:00+00:00,1,19.960000000000036,0.6036354436027659,3316.175,0.34,1.5729999999998654,0.43000000000000005,1.1429999999998652,0.05726452905810937,time,17
ASIA,2025-05-22 00:00:00+00:00,2025,2025-05-22 08:26:00+00:00,2025-05-22 10:28:00+00:00,-1,26.06999999999971,0.7817523371462348,3318.698,0.33,19.55249999999978,0.42000000000000004,19.13249999999978,0.7338895281933254,tp,8
LON,2025-05-22 00:00:00+00:00,2025,2025-05-22 14:00:00+00:00,2025-05-22 19:59:00+00:00,-1,48.21300000000019,1.4564681273339897,3280.698,0.36,-9.376999999999953,0.45,-9.826999999999952,-0.20382469458444638,time,14
ASIA,2025-05-23 00:00:00+00:00,2025,2025-05-23 07:00:00+00:00,2025-05-23 13:00:00+00:00,1,38.633000000000266,1.1690259396149836,3331.898,0.33,28.9747500000002,0.42000000000000004,28.554750000000197,0.7391284653016851,tp,7
LON,2025-05-23 00:00:00+00:00,2025,2025-05-23 13:00:00+00:00,2025-05-23 19:59:00+00:00,1,27.152999999999793,0.8156688721665065,3360.898,0.345,-0.3500000000003638,0.435,-0.7850000000003639,-0.02891024932789636,time,13
NY,2025-05-23 00:00:00+00:00,2025,2025-05-23 17:26:00+00:00,2025-05-23 20:59:00+00:00,1,28.15000000000009,0.8391646968022769,3365.175,0.34,-8.600000000000364,0.43000000000000005,-9.030000000000364,-0.32078152753109535,time,17
ASIA,2025-05-26 00:00:00+00:00,2025,2025-05-26 09:22:00+00:00,2025-05-26 15:59:00+00:00,-1,25.40000000000009,0.7592506565681107,3330.848,0.33,-6.949999999999818,0.42000000000000004,-7.369999999999818,-0.2901574803149524,time,9
LON,2025-05-26 00:00:00+00:00,2025,2025-05-26 14:04:00+00:00,2025-05-26 18:28:00+00:00,1,16.100000000000364,0.4831340436078737,3339.568,0.36,2.0670000000000073,0.45,1.6170000000000073,0.10043478260869383,time,14
ASIA,2025-05-27 00:00:00+00:00,2025,2025-05-27 07:00:00+00:00,2025-05-27 15:59:00+00:00,-1,34.070000000000164,1.0204690404584373,3308.498,0.33,15.200000000000273,0.42000000000000004,14.780000000000273,0.4338127384796068,time,7
LON,2025-05-27 00:00:00+00:00,2025,2025-05-27 14:00:00+00:00,2025-05-27 19:59:00+00:00,-1,24.800000000000182,0.7516702119687322,3287.048,0.36,-17.11700000000019,0.45,-17.56700000000019,-0.7083467741935507,time,14
NY,2025-05-27 00:00:00+00:00,2025,2025-05-27 19:16:00+00:00,2025-05-27 22:59:00+00:00,1,20.588999999999942,0.6245692440394908,3304.795,0.35,-1.8470000000002074,0.44,-2.2870000000002073,-0.11107873136141697,time,19
ASIA,2025-05-28 00:00:00+00:00,2025,2025-05-28 07:43:00+00:00,2025-05-28 15:30:00+00:00,1,24.126999999999953,0.7303022918264526,3317.248,0.33,-24.126999999999953,0.42000000000000004,-24.546999999999954,-1.0174078832842874,sl,7
LON,2025-05-28 00:00:00+00:00,2025,2025-05-28 13:14:00+00:00,2025-05-28 15:30:00+00:00,-1,18.470000000000255,0.5568491660031124,3306.698,0.345,13.852500000000191,0.435,13.41750000000019,0.7264482945316733,tp,13
ASIA,2025-05-29 00:00:00+00:00,2025,2025-05-29 07:15:00+00:00,2025-05-29 12:17:00+00:00,1,34.807000000000244,1.0655841710528282,3282.465,0.33,26.105250000000183,0.42000000000000004,25.68525000000018,0.737933461660011,tp,7
LON,2025-05-29 00:00:00+00:00,2025,2025-05-29 13:00:00+00:00,2025-05-29 19:59:00+00:00,1,33.75,1.026771761960504,3317.495,0.345,-1.0099999999997635,0.435,-1.4449999999997636,-0.04281481481480781,time,13
ASIA,2025-05-30 00:00:00+00:00,2025,2025-05-30 11:51:00+00:00,2025-05-30 15:59:00+00:00,-1,32.54999999999973,0.9855030839547748,3288.898,0.33,0.5,0.42000000000000004,0.07999999999999996,0.0024577572964669934,time,11
LON,2025-05-30 00:00:00+00:00,2025,2025-05-30 13:00:00+00:00,2025-05-30 13:44:00+00:00,1,14.476999999999862,0.43931268150760466,3304.148,0.345,-14.476999999999862,0.435,-14.911999999999862,-1.030047661808386,sl,13
ASIA,2025-06-02 00:00:00+00:00,2025,2025-06-02 07:00:00+00:00,2025-06-02 12:25:00+00:00,1,24.35299999999961,0.7355987803673634,3344.798,0.33,18.264749999999708,0.42000000000000004,17.844749999999706,0.7327536648462198,tp,7
LON,2025-06-02 00:00:00+00:00,2025,2025-06-02 13:40:00+00:00,2025-06-02 13:54:00+00:00,1,17.21900000000005,0.5138640187979405,3361.335,0.345,12.914250000000038,0.435,12.479250000000038,0.7247372088971485,tp,13
NY,2025-06-02 00:00:00+00:00,2025,2025-06-02 18:54:00+00:00,2025-06-02 22:59:00+00:00,1,29.23999999999978,0.8675449727112561,3379.475,0.345,10.289999999999964,0.435,9.854999999999963,0.3370383036935717,time,18
ASIA,2025-06-03 00:00:00+00:00,2025,2025-06-03 07:03:00+00:00,2025-06-03 15:59:00+00:00,-1,32.36000000000013,0.960687446878658,3355.105,0.33,4.907000000000153,0.42000000000000004,4.487000000000153,0.13865883807169763,time,7
LON,2025-06-03 00:00:00+00:00,2025,2025-06-03 13:40:00+00:00,2025-06-03 13:47:00+00:00,-1,12.302999999999884,0.36633920761314404,3351.815,0.345,9.227249999999913,0.435,8.792249999999912,0.7146427700560835,tp,13
ASIA,2025-06-04 00:00:00+00:00,2025,2025-06-04 11:27:00+00:00,2025-06-04 14:32:00+00:00,-1,26.25,0.7813415925356427,3344.948,0.33,-26.25,0.42000000000000004,-26.67,-1.016,sl,11
LON,2025-06-04 00:00:00+00:00,2025,2025-06-04 14:10:00+00:00,2025-06-04 14:41:00+00:00,1,21.5,0.640479211431509,3365.345,0.36,16.125,0.45,15.675,0.7290697674418605,tp,14
ASIA,2025-06-05 00:00:00+00:00,2025,2025-06-05 09:23:00+00:00,2025-06-05 11:05:00+00:00,1,23.049999999999727,0.6835713133012863,3384.148,0.33,17.287499999999795,0.42000000000000004,16.867499999999794,0.7317787418655095,tp,9
LON,2025-06-05 00:00:00+00:00,2025,2025-06-05 14:58:00+00:00,2025-06-05 19:59:00+00:00,-1,38.11299999999983,1.1263719902688518,3364.035,0.36,7.529999999999745,0.45,7.079999999999745,0.18576338782042287,time,14
ASIA,2025-06-06 00:00:00+00:00,2025,2025-06-06 07:47:00+00:00,2025-06-06 14:00:00+00:00,-1,19.5,0.5793521278464758,3355.405,0.33,14.625,0.42000000000000004,14.205,0.7284615384615385,tp,7
LON,2025-06-06 00:00:00+00:00,2025,2025-06-06 13:00:00+00:00,2025-06-06 14:02:00+00:00,-1,14.944000000000415,0.4447832402373456,3349.048,0.345,11.208000000000311,0.435,10.77300000000031,0.7208913276231271,tp,13
NY,2025-06-06 00:00:00+00:00,2025,2025-06-06 18:13:00+00:00,2025-06-06 20:59:00+00:00,-1,44.65299999999979,1.3391954579521321,3314.248,0.345,4.623000000000047,0.435,4.188000000000048,0.09378989093678067,time,18
ASIA,2025-06-09 00:00:00+00:00,2025,2025-06-09 07:00:00+00:00,2025-06-09 15:59:00+00:00,1,25.25,0.7633707325171097,3324.825,0.33,3.5700000000001637,0.42000000000000004,3.150000000000164,0.12475247524753123,time,7
LON,2025-06-09 00:00:00+00:00,2025,2025-06-09 13:22:00+00:00,2025-06-09 15:22:00+00:00,-1,16.43600000000015,0.4950167391313874,3311.715,0.345,-16.43600000000015,0.435,-16.871000000000148,-1.0264662935020683,sl,13
ASIA,2025-06-10 00:00:00+00:00,2025,2025-06-10 07:00:00+00:00,2025-06-10 13:31:00+00:00,1,24.896999999999935,0.7520380989140163,3327.485,0.33,18.67274999999995,0.42000000000000004,18.25274999999995,0.7331304976503192,tp,7
LON,2025-06-10 00:00:00+00:00,2025,2025-06-10 13:23:00+00:00,2025-06-10 15:04:00+00:00,1,18.522999999999683,0.5560524405412598,3342.905,0.345,-18.522999999999683,0.435,-18.957999999999682,-1.0234843167953358,sl,13
NY,2025-06-10 00:00:00+00:00,2025,2025-06-10 18:56:00+00:00,2025-06-10 22:59:00+00:00,-1,29.139999999999873,0.8747831194926611,3319.735,0.345,-4.462999999999738,0.435,-4.897999999999738,-0.16808510638297045,time,18
ASIA,2025-06-11 00:00:00+00:00,2025,2025-06-11 07:50:00+00:00,2025-06-11 11:02:00+00:00,1,18.059999999999945,0.5413285785940439,3345.995,0.33,-18.059999999999945,0.42000000000000004,-18.479999999999947,-1.0232558139534886,sl,7
NY,2025-06-11 00:00:00+00:00,2025,2025-06-11 17:07:00+00:00,2025-06-11 18:22:00+00:00,-1,16.899999999999636,0.5067826744852545,3326.698,0.34,-16.899999999999636,0.43000000000000005,-17.329999999999636,-1.025443786982249,sl,17
ASIA,2025-06-12 00:00:00+00:00,2025,2025-06-12 07:34:00+00:00,2025-06-12 07:37:00+00:00,-1,15.609999999999673,0.4629887683988269,3361.848,0.33,11.707499999999754,0.42000000000000004,11.287499999999755,0.7230941704035869,tp,7
LON,2025-06-12 00:00:00+00:00,2025,2025-06-12 13:00:00+00:00,2025-06-12 19:59:00+00:00,1,49.9699999999998,1.4842268491999435,3388.895,0.345,-0.8470000000002074,0.435,-1.2820000000002074,-0.025655393235945817,time,13
LON,2025-06-13 00:00:00+00:00,2025,2025-06-13 13:00:00+00:00,2025-06-13 16:12:00+00:00,1,19.789999999999964,0.5787114650698136,3439.005,0.345,-19.789999999999964,0.435,-20.224999999999962,-1.0219807983830218,sl,13
ASIA,2025-06-16 00:00:00+00:00,2025,2025-06-16 07:00:00+00:00,2025-06-16 13:54:00+00:00,-1,33.5300000000002,0.9759629631612388,3414.975,0.33,25.14750000000015,0.42000000000000004,24.72750000000015,0.7374739039665971,tp,7
LON,2025-06-16 00:00:00+00:00,2025,2025-06-16 13:16:00+00:00,2025-06-16 13:54:00+00:00,-1,13.289999999999964,0.3890941278274328,3407.498,0.345,9.967499999999973,0.435,9.532499999999972,0.7172686230248305,tp,13
LON,2025-06-17 00:00:00+00:00,2025,2025-06-17 14:33:00+00:00,2025-06-17 19:59:00+00:00,-1,24.5029999999997,0.7231764597045814,3375.248,0.36,-10.277000000000044,0.45,-10.727000000000043,-0.4377831285965055,time,14
LON,2025-06-18 00:00:00+00:00,2025,2025-06-18 13:01:00+00:00,2025-06-18 14:20:00+00:00,1,12.95699999999988,0.3831085031483676,3388.785,0.345,-12.95699999999988,0.435,-13.39199999999988,-1.0335725862468168,sl,13
NY,2025-06-18 00:00:00+00:00,2025,2025-06-18 19:13:00+00:00,2025-06-18 22:59:00+00:00,-1,23.103000000000065,0.6816787170231984,3372.398,0.35,-2.549999999999727,0.44,-2.989999999999727,-0.1294204215902575,time,19
ASIA,2025-06-19 00:00:00+00:00,2025,2025-06-19 07:00:00+00:00,2025-06-19 15:59:00+00:00,-1,27.84999999999991,0.825076328077739,3357.775,0.33,-11.239999999999782,0.42000000000000004,-11.659999999999782,-0.4186714542190241,time,7
NY,2025-06-19 00:00:00+00:00,2025,2025-06-19 17:11:00+00:00,2025-06-19 22:13:00+00:00,1,11.490000000000236,0.34122979323901803,3373.495,0.34,-11.490000000000236,0.43000000000000005,-11.920000000000236,-1.037423846823324,sl,17
LON,2025-06-20 00:00:00+00:00,2025,2025-06-20 13:31:00+00:00,2025-06-20 13:57:00+00:00,1,15.940000000000055,0.4754677979963245,3360.715,0.345,11.955000000000041,0.435,11.52000000000004,0.7227101631116688,tp,13
ASIA,2025-06-23 00:00:00+00:00,2025,2025-06-23 11:11:00+00:00,2025-06-23 15:59:00+00:00,1,26.672999999999774,0.7936240834165272,3373.665,0.33,13.320000000000164,0.42000000000000004,12.900000000000164,0.48363513665505464,time,11
LON,2025-06-23 00:00:00+00:00,2025,2025-06-23 13:45:00+00:00,2025-06-23 19:59:00+00:00,1,30.38299999999981,0.9030218520796534,3384.048,0.345,-7.799999999999727,0.435,-8.234999999999728,-0.2710397261626495,time,13
ASIA,2025-06-24 00:00:00+00:00,2025,2025-06-24 07:00:00+00:00,2025-06-24 13:40:00+00:00,-1,31.23999999999978,0.9332413697584421,3322.375,0.33,23.429999999999836,0.42000000000000004,23.009999999999835,0.7365556978233033,tp,7
LON,2025-06-24 00:00:00+00:00,2025,2025-06-24 13:01:00+00:00,2025-06-24 13:37:00+00:00,-1,15.937000000000353,0.4794143507742059,3314.755,0.345,11.952750000000265,0.435,11.517750000000264,0.7227050260400332,tp,13
NY,2025-06-24 00:00:00+00:00,2025,2025-06-24 17:07:00+00:00,2025-06-24 22:59:00+00:00,1,25.09999999999991,0.758501649495554,3320.248,0.34,1.099999999999909,0.43000000000000005,0.669999999999909,0.026693227091629936,time,17
ASIA,2025-06-25 00:00:00+00:00,2025,2025-06-25 07:45:00+00:00,2025-06-25 09:05:00+00:00,1,11.63299999999981,0.3494135188850321,3336.048,0.33,-11.63299999999981,0.42000000000000004,-12.05299999999981,-1.036104186366372,sl,7
LON,2025-06-25 00:00:00+00:00,2025,2025-06-25 13:00:00+00:00,2025-06-25 19:59:00+00:00,-1,15.5,0.4658713349974712,3321.275,0.345,-12.190000000000055,0.435,-12.625000000000055,-0.8145161290322617,time,13
NY,2025-06-25 00:00:00+00:00,2025,2025-06-25 19:34:00+00:00,2025-06-25 22:59:00+00:00,1,23.269999999999982,0.7003328106966386,3335.085,0.35,-2.086999999999989,0.44,-2.526999999999989,-0.10859475719810877,time,19
ASIA,2025-06-26 00:00:00+00:00,2025,2025-06-26 07:15:00+00:00,2025-06-26 12:48:00+00:00,1,13.98700000000008,0.4193617996704629,3343.535,0.33,-13.98700000000008,0.42000000000000004,-14.40700000000008,-1.030027883034246,sl,7
LON,2025-06-26 00:00:00+00:00,2025,2025-06-26 13:00:00+00:00,2025-06-26 19:59:00+00:00,-1,18.789999999999964,0.5622496219995881,3320.555,0.345,-10.492999999999938,0.435,-10.927999999999939,-0.581585949973388,time,13
NY,2025-06-26 00:00:00+00:00,2025,2025-06-26 17:18:00+00:00,2025-06-26 22:59:00+00:00,1,23.402999999999793,0.7043722338334417,3333.198,0.34,-12.049999999999727,0.43000000000000005,-12.479999999999727,-0.5332649660299892,time,17
ASIA,2025-06-27 00:00:00+00:00,2025,2025-06-27 07:07:00+00:00,2025-06-27 13:03:00+00:00,-1,32.84699999999975,0.9933654958834853,3288.235,0.33,24.635249999999814,0.42000000000000004,24.215249999999813,0.7372134441501506,tp,7
LON,2025-06-27 00:00:00+00:00,2025,2025-06-27 13:00:00+00:00,2025-06-27 19:59:00+00:00,-1,19.162999999999556,0.5831793408935946,3268.115,0.345,-2.3100000000004,0.435,-2.7450000000004002,-0.14324479465639325,time,13
NY,2025-06-27 00:00:00+00:00,2025,2025-06-27 17:47:00+00:00,2025-06-27 20:59:00+00:00,1,22.929999999999836,0.7009881167063183,3278.548,0.34,-5.212999999999738,0.43000000000000005,-5.642999999999738,-0.24609681639772255,time,17
ASIA,2025-06-30 00:00:00+00:00,2025,2025-06-30 07:00:00+00:00,2025-06-30 15:59:00+00:00,1,32.01999999999998,0.9769962051479696,3292.125,0.33,-2.6799999999998363,0.42000000000000004,-3.099999999999836,-0.09681449094315546,time,7
NY,2025-06-30 00:00:00+00:00,2025,2025-06-30 17:00:00+00:00,2025-06-30 22:51:00+00:00,1,19.579999999999927,0.5956247113746577,3297.685,0.34,14.684999999999945,0.43000000000000005,14.254999999999946,0.7280388151174667,tp,17
ASIA,2025-07-01 00:00:00+00:00,2025,2025-07-01 07:08:00+00:00,2025-07-01 11:03:00+00:00,1,22.5,0.6778536361457388,3333.115,0.33,16.875,0.42000000000000004,16.455,0.7313333333333333,tp,7
LON,2025-07-01 00:00:00+00:00,2025,2025-07-01 13:00:00+00:00,2025-07-01 19:59:00+00:00,1,22.169999999999618,0.663184043392658,3355.335,0.345,-17.429999999999836,0.435,-17.864999999999835,-0.8058186738836329,time,13
NY,2025-07-01 00:00:00+00:00,2025,2025-07-01 19:04:00+00:00,2025-07-01 22:59:00+00:00,-1,18.63700000000017,0.5571590740725956,3336.788,0.35,-4.460000000000036,0.44,-4.900000000000037,-0.2629178515855552,time,19
ASIA,2025-07-02 00:00:00+00:00,2025,2025-07-02 07:23:00+00:00,2025-07-02 10:37:00+00:00,-1,16.55699999999979,0.4961069617303095,3328.048,0.33,-16.55699999999979,0.42000000000000004,-16.97699999999979,-1.0253669142960686,sl,7
NY,2025-07-02 00:00:00+00:00,2025,2025-07-02 17:00:00+00:00,2025-07-02 22:15:00+00:00,1,15.479999999999563,0.46320650732428836,3349.475,0.34,11.609999999999673,0.43000000000000005,11.179999999999673,0.7222222222222214,tp,17
ASIA,2025-07-03 00:00:00+00:00,2025,2025-07-03 07:00:00+00:00,2025-07-03 11:52:00+00:00,1,18.656999999999698,0.5572593466083875,3362.165,0.33,-18.656999999999698,0.42000000000000004,-19.0769999999997,-1.0225116578228015,sl,7
LON,2025-07-03 00:00:00+00:00,2025,2025-07-03 13:00:00+00:00,2025-07-03 19:59:00+00:00,-1,20.04000000000042,0.5979287711563152,3322.808,0.345,-5.726999999999862,0.435,-6.161999999999861,-0.3074850299401064,time,13
ASIA,2025-07-04 00:00:00+00:00,2025,2025-07-04 07:00:00+00:00,2025-07-04 15:59:00+00:00,1,16.432999999999993,0.4929451974433671,3342.155,0.33,-9.986000000000331,0.42000000000000004,-10.406000000000331,-0.6332379967139498,time,7
